Fiscal Year,Region,Age Group,Race Ethnicity,Gender,Alleged Victims in Initial Investigation,Alleged Victims in Repeat Investigation,Recidivism
2016,4-Tyler,65 and Older,Other,Male,87,8,0.09195
2016,4-Tyler,65 and Older,Other,Unknown,1,0,0
2016,4-Tyler,Unknown,Anglo,Female,2,1,0.5
2016,4-Tyler,Unknown,Other,Female,1,0,0
2016,5-Beaumont,18-64 with Disability,African American,Female,308,48,0.15584
2016,5-Beaumont,18-64 with Disability,African American,Male,246,27,0.10976
2016,5-Beaumont,18-64 with Disability,African American,Unknown,2,0,0
2016,5-Beaumont,18-64 with Disability,Anglo,Female,516,71,0.1376
2016,5-Beaumont,18-64 with Disability,Anglo,Male,445,53,0.1191
2016,5-Beaumont,18-64 with Disability,Anglo,Unknown,1,0,0
2016,5-Beaumont,18-64 with Disability,Asian,Female,4,0,0
2016,5-Beaumont,18-64 with Disability,Asian,Male,2,0,0
2016,5-Beaumont,18-64 with Disability,Hispanic,Female,34,3,0.08824
2016,5-Beaumont,18-64 with Disability,Hispanic,Male,23,7,0.30435
2016,5-Beaumont,18-64 with Disability,Native American,Female,4,1,0.25
2016,5-Beaumont,18-64 with Disability,Native American,Male,3,1,0.33333
2016,5-Beaumont,18-64 with Disability,Other,Female,65,6,0.09231
2016,5-Beaumont,18-64 with Disability,Other,Male,68,5,0.07353
2016,5-Beaumont,18-64 with Disability,Other,Unknown,1,0,0
2016,5-Beaumont,65 and Older,African American,Female,333,75,0.22523
2016,5-Beaumont,65 and Older,African American,Male,212,32,0.15094
2016,5-Beaumont,65 and Older,African American,Unknown,2,1,0.5
2016,5-Beaumont,65 and Older,Anglo,Female,852,143,0.16784
2016,5-Beaumont,65 and Older,Anglo,Male,549,92,0.16758
2016,5-Beaumont,65 and Older,Anglo,Unknown,2,0,0
2016,5-Beaumont,65 and Older,Asian,Female,6,1,0.16667
2016,5-Beaumont,65 and Older,Hispanic,Female,36,7,0.19444
2016,5-Beaumont,65 and Older,Hispanic,Male,24,3,0.125
2016,5-Beaumont,65 and Older,Native American,Female,3,0,0
2016,5-Beaumont,65 and Older,Native American,Male,3,0,0
2016,5-Beaumont,65 and Older,Other,Female,129,13,0.10078
2016,5-Beaumont,65 and Older,Other,Male,96,7,0.07292
2016,5-Beaumont,Under 18,Hispanic,Male,1,0,0
2016,6-Houston,18-64 with Disability,African American,Female,"1,442",211,0.14632
2016,6-Houston,18-64 with Disability,African American,Male,990,135,0.13636
2016,6-Houston,18-64 with Disability,African American,Unknown,2,0,0
2016,6-Houston,18-64 with Disability,Anglo,Female,"1,475",246,0.16678
2016,6-Houston,18-64 with Disability,Anglo,Male,"1,170",180,0.15385
2016,6-Houston,18-64 with Disability,Anglo,Unknown,12,1,0.08333
2016,6-Houston,18-64 with Disability,Asian,Female,42,2,0.04762
2016,6-Houston,18-64 with Disability,Asian,Male,41,3,0.07317
2016,6-Houston,18-64 with Disability,Hispanic,Female,467,59,0.12634
2016,6-Houston,18-64 with Disability,Hispanic,Male,453,48,0.10596
2016,6-Houston,18-64 with Disability,Native American,Female,11,1,0.09091
2016,6-Houston,18-64 with Disability,Native American,Male,8,1,0.125
2016,6-Houston,18-64 with Disability,Other,Female,289,18,0.06228
2016,6-Houston,18-64 with Disability,Other,Male,281,23,0.08185
2016,6-Houston,18-64 with Disability,Other,Unknown,18,1,0.05556
2016,6-Houston,65 and Older,African American,Female,"1,876",328,0.17484
2016,6-Houston,65 and Older,African American,Male,"1,008",166,0.16468
2016,6-Houston,65 and Older,African American,Unknown,5,1,0.2
2016,6-Houston,65 and Older,Anglo,Female,"2,813",478,0.16993
2016,6-Houston,65 and Older,Anglo,Male,"1,666",264,0.15846
2016,6-Houston,65 and Older,Anglo,Unknown,8,0,0
2016,6-Houston,65 and Older,Asian,Female,88,7,0.07955
2016,6-Houston,65 and Older,Asian,Male,55,6,0.10909
2016,6-Houston,65 and Older,Hispanic,Female,754,95,0.12599
2016,6-Houston,65 and Older,Hispanic,Male,470,62,0.13191
2016,6-Houston,65 and Older,Hispanic,Unknown,6,1,0.16667
2016,6-Houston,65 and Older,Native American,Female,16,3,0.1875
2016,6-Houston,65 and Older,Native American,Male,5,0,0
2016,6-Houston,65 and Older,Other,Female,719,63,0.08762
2016,6-Houston,65 and Older,Other,Male,415,36,0.08675
2016,6-Houston,65 and Older,Other,Unknown,26,1,0.03846
2016,6-Houston,Under 18,African American,Male,2,0,0
2016,6-Houston,Under 18,Anglo,Female,1,0,0
2016,6-Houston,Under 18,Hispanic,Female,1,0,0
2016,6-Houston,Unknown,Anglo,Male,1,1,1
2016,6-Houston,Unknown,Other,Female,1,0,0
2016,6-Houston,Unknown,Other,Male,1,0,0
2016,7-Austin,18-64 with Disability,African American,Female,471,72,0.15287
2016,7-Austin,18-64 with Disability,African American,Male,379,48,0.12665
2016,7-Austin,18-64 with Disability,Anglo,Female,"1,173",169,0.14408
2016,7-Austin,18-64 with Disability,Anglo,Male,918,105,0.11438
2016,7-Austin,18-64 with Disability,Anglo,Unknown,3,0,0
2016,7-Austin,18-64 with Disability,Asian,Female,18,3,0.16667
2016,7-Austin,18-64 with Disability,Asian,Male,14,2,0.14286
2016,7-Austin,18-64 with Disability,Hispanic,Female,322,48,0.14907
2016,7-Austin,18-64 with Disability,Hispanic,Male,246,42,0.17073
2016,7-Austin,18-64 with Disability,Hispanic,Unknown,2,0,0
2016,7-Austin,18-64 with Disability,Native American,Female,6,2,0.33333
2016,7-Austin,18-64 with Disability,Native American,Male,4,0,0
2016,7-Austin,18-64 with Disability,Other,Female,146,11,0.07534
2016,7-Austin,18-64 with Disability,Other,Male,133,9,0.06767
2016,7-Austin,18-64 with Disability,Other,Unknown,2,0,0
2016,7-Austin,65 and Older,African American,Female,526,103,0.19582
2016,7-Austin,65 and Older,African American,Male,322,56,0.17391
2016,7-Austin,65 and Older,African American,Unknown,1,0,0
2016,7-Austin,65 and Older,Anglo,Female,"1,946",325,0.16701
2016,7-Austin,65 and Older,Anglo,Male,"1,278",208,0.16275
2016,7-Austin,65 and Older,Anglo,Unknown,10,1,0.1
2016,7-Austin,65 and Older,Asian,Female,41,8,0.19512
2016,7-Austin,65 and Older,Asian,Male,10,1,0.1
2016,7-Austin,65 and Older,Asian,Unknown,1,0,0
2016,7-Austin,65 and Older,Hispanic,Female,476,84,0.17647
2016,7-Austin,65 and Older,Hispanic,Male,294,42,0.14286
2016,7-Austin,65 and Older,Hispanic,Unknown,5,1,0.2
2016,7-Austin,65 and Older,Native American,Female,8,4,0.5
2016,7-Austin,65 and Older,Native American,Male,8,4,0.5
2016,7-Austin,65 and Older,Other,Female,297,24,0.08081
2016,7-Austin,65 and Older,Other,Male,204,16,0.07843
2016,7-Austin,65 and Older,Other,Unknown,10,2,0.2
2016,7-Austin,Under 18,African American,Male,1,0,0
2016,7-Austin,Unknown,Other,Male,1,0,0
2016,8-San Antonio,18-64 with Disability,African American,Female,242,40,0.16529
2016,8-San Antonio,18-64 with Disability,African American,Male,219,24,0.10959
2016,8-San Antonio,18-64 with Disability,African American,Unknown,3,0,0
2016,8-San Antonio,18-64 with Disability,Anglo,Female,760,96,0.12632
2016,8-San Antonio,18-64 with Disability,Anglo,Male,587,86,0.14651
2016,8-San Antonio,18-64 with Disability,Asian,Female,13,0,0
2016,8-San Antonio,18-64 with Disability,Asian,Male,11,1,0.09091
2016,8-San Antonio,18-64 with Disability,Hispanic,Female,907,116,0.12789
2016,8-San Antonio,18-64 with Disability,Hispanic,Male,849,111,0.13074
2016,8-San Antonio,18-64 with Disability,Native American,Female,4,1,0.25
2016,8-San Antonio,18-64 with Disability,Native American,Male,5,1,0.2
2016,8-San Antonio,18-64 with Disability,Other,Female,124,13,0.10484
2016,8-San Antonio,18-64 with Disability,Other,Male,122,10,0.08197
2016,8-San Antonio,18-64 with Disability,Other,Unknown,1,0,0
2016,8-San Antonio,65 and Older,African American,Female,300,44,0.14667
2016,8-San Antonio,65 and Older,African American,Male,170,25,0.14706
2016,8-San Antonio,65 and Older,African American,Unknown,2,0,0
2016,8-San Antonio,65 and Older,Anglo,Female,"1,511",265,0.17538
2016,8-San Antonio,65 and Older,Anglo,Male,975,137,0.14051
2016,8-San Antonio,65 and Older,Anglo,Unknown,8,0,0
2016,8-San Antonio,65 and Older,Asian,Female,29,3,0.10345
2016,8-San Antonio,65 and Older,Asian,Male,8,1,0.125
2016,8-San Antonio,65 and Older,Hispanic,Female,"1,690",282,0.16686
2016,8-San Antonio,65 and Older,Hispanic,Male,951,163,0.1714
2016,8-San Antonio,65 and Older,Hispanic,Unknown,7,1,0.14286
2016,8-San Antonio,65 and Older,Native American,Female,7,1,0.14286
2016,8-San Antonio,65 and Older,Native American,Male,2,0,0
2016,8-San Antonio,65 and Older,Native American,Unknown,1,0,0
2016,8-San Antonio,65 and Older,Other,Female,332,41,0.12349
2016,8-San Antonio,65 and Older,Other,Male,245,20,0.08163
2016,8-San Antonio,65 and Older,Other,Unknown,8,0,0
2016,8-San Antonio,Under 18,Anglo,Male,1,0,0
2016,8-San Antonio,Under 18,Hispanic,Female,1,0,0
2016,8-San Antonio,Under 18,Hispanic,Male,3,0,0
2016,8-San Antonio,Under 18,Other,Male,1,0,0
2016,8-San Antonio,Unknown,Anglo,Male,2,0,0
2016,8-San Antonio,Unknown,Other,Female,1,0,0
2016,9-Midland,18-64 with Disability,African American,Female,58,3,0.05172
2016,9-Midland,18-64 with Disability,African American,Male,49,11,0.22449
2016,9-Midland,18-64 with Disability,Anglo,Female,306,65,0.21242
2016,9-Midland,18-64 with Disability,Anglo,Male,246,44,0.17886
2016,9-Midland,18-64 with Disability,Asian,Female,2,0,0
2016,9-Midland,18-64 with Disability,Hispanic,Female,199,27,0.13568
2016,9-Midland,18-64 with Disability,Hispanic,Male,174,36,0.2069
2016,9-Midland,18-64 with Disability,Hispanic,Unknown,1,0,0
2016,9-Midland,18-64 with Disability,Native American,Female,2,0,0
2016,9-Midland,18-64 with Disability,Other,Female,28,0,0
2016,9-Midland,18-64 with Disability,Other,Male,32,6,0.1875
2016,9-Midland,18-64 with Disability,Other,Unknown,1,0,0
2016,9-Midland,65 and Older,African American,Female,85,15,0.17647
2016,9-Midland,65 and Older,African American,Male,37,7,0.18919
2016,9-Midland,65 and Older,Anglo,Female,497,90,0.18109
2016,9-Midland,65 and Older,Anglo,Male,328,72,0.21951
2016,9-Midland,65 and Older,Anglo,Unknown,2,1,0.5
2016,9-Midland,65 and Older,Asian,Female,4,1,0.25
2016,9-Midland,65 and Older,Hispanic,Female,268,43,0.16045
2016,9-Midland,65 and Older,Hispanic,Male,213,32,0.15023
2016,9-Midland,65 and Older,Native American,Female,3,0,0
2016,9-Midland,65 and Older,Other,Female,76,9,0.11842
2016,9-Midland,65 and Older,Other,Male,48,6,0.125
2016,10-El Paso,18-64 with Disability,African American,Female,28,2,0.07143
2016,10-El Paso,18-64 with Disability,African American,Male,21,3,0.14286
2016,10-El Paso,18-64 with Disability,Anglo,Female,107,18,0.16822
2016,10-El Paso,18-64 with Disability,Anglo,Male,106,15,0.14151
2016,10-El Paso,18-64 with Disability,Asian,Female,6,0,0
2016,10-El Paso,18-64 with Disability,Asian,Male,1,0,0
2016,10-El Paso,18-64 with Disability,Hispanic,Female,367,49,0.13351
2016,10-El Paso,18-64 with Disability,Hispanic,Male,337,54,0.16024
2016,10-El Paso,18-64 with Disability,Native American,Female,1,0,0
2016,10-El Paso,18-64 with Disability,Native American,Male,1,0,0
2016,10-El Paso,18-64 with Disability,Other,Female,29,1,0.03448
2016,10-El Paso,18-64 with Disability,Other,Male,24,2,0.08333
2016,10-El Paso,18-64 with Disability,Other,Unknown,2,0,0
2016,10-El Paso,65 and Older,African American,Female,28,3,0.10714
2016,10-El Paso,65 and Older,African American,Male,26,4,0.15385
2016,10-El Paso,65 and Older,Anglo,Female,238,32,0.13445
2016,10-El Paso,65 and Older,Anglo,Male,204,38,0.18627
2016,10-El Paso,65 and Older,Anglo,Unknown,1,0,0
2016,10-El Paso,65 and Older,Asian,Female,16,4,0.25
2016,10-El Paso,65 and Older,Asian,Male,4,0,0
2016,10-El Paso,65 and Older,Hispanic,Female,846,116,0.13712
2016,10-El Paso,65 and Older,Hispanic,Male,532,68,0.12782
2016,10-El Paso,65 and Older,Hispanic,Unknown,7,0,0
2016,10-El Paso,65 and Older,Native American,Female,2,0,0
2016,10-El Paso,65 and Older,Native American,Male,3,2,0.66667
2016,10-El Paso,65 and Older,Other,Female,93,9,0.09677
2016,10-El Paso,65 and Older,Other,Male,59,4,0.0678
2016,10-El Paso,65 and Older,Other,Unknown,4,0,0
2016,10-El Paso,Under 18,African American,Female,1,0,0
2016,10-El Paso,Under 18,Anglo,Male,1,0,0
2016,10-El Paso,Under 18,Hispanic,Female,1,0,0
2016,10-El Paso,Under 18,Other,Male,1,0,0
2016,10-El Paso,Unknown,Hispanic,Female,1,0,0
2016,11-Edinburg,18-64 with Disability,African American,Female,31,4,0.12903
2016,11-Edinburg,18-64 with Disability,African American,Male,34,3,0.08824
2016,11-Edinburg,18-64 with Disability,Anglo,Female,318,63,0.19811
2016,11-Edinburg,18-64 with Disability,Anglo,Male,251,44,0.1753
2016,11-Edinburg,18-64 with Disability,Asian,Female,4,0,0
2016,11-Edinburg,18-64 with Disability,Asian,Male,2,0,0
2016,11-Edinburg,18-64 with Disability,Hispanic,Female,992,140,0.14113
2016,11-Edinburg,18-64 with Disability,Hispanic,Male,"1,010",144,0.14257
2016,11-Edinburg,18-64 with Disability,Hispanic,Unknown,2,0,0
2016,11-Edinburg,18-64 with Disability,Native American,Male,4,0,0
2016,11-Edinburg,18-64 with Disability,Other,Female,67,5,0.07463
2016,11-Edinburg,18-64 with Disability,Other,Male,57,6,0.10526
2016,11-Edinburg,18-64 with Disability,Other,Unknown,2,1,0.5
2016,11-Edinburg,65 and Older,African American,Female,38,6,0.15789
2016,11-Edinburg,65 and Older,African American,Male,30,5,0.16667
2016,11-Edinburg,65 and Older,Anglo,Female,562,96,0.17082
2016,11-Edinburg,65 and Older,Anglo,Male,464,83,0.17888
2016,11-Edinburg,65 and Older,Asian,Female,9,0,0
2016,11-Edinburg,65 and Older,Asian,Male,1,0,0
2016,11-Edinburg,65 and Older,Hispanic,Female,"1,856",290,0.15625
2016,11-Edinburg,65 and Older,Hispanic,Male,"1,253",181,0.14445
2016,11-Edinburg,65 and Older,Hispanic,Unknown,7,1,0.14286
2016,11-Edinburg,65 and Older,Native American,Female,2,1,0.5
2016,11-Edinburg,65 and Older,Other,Female,177,14,0.0791
2016,11-Edinburg,65 and Older,Other,Male,116,11,0.09483
2016,11-Edinburg,65 and Older,Other,Unknown,7,0,0
2016,11-Edinburg,Unknown,Hispanic,Female,2,0,0
2016,11-Edinburg,Unknown,Other,Male,1,1,1
2016,Out of State,18-64 with Disability,African American,Female,2,0,0
2016,Out of State,18-64 with Disability,Anglo,Female,6,1,0.16667
2016,Out of State,18-64 with Disability,Anglo,Male,3,0,0
2016,Out of State,18-64 with Disability,Hispanic,Female,1,0,0
2016,Out of State,65 and Older,African American,Female,2,0,0
2016,Out of State,65 and Older,African American,Male,2,0,0
2016,Out of State,65 and Older,Anglo,Female,16,1,0.0625
2016,Out of State,65 and Older,Anglo,Male,10,1,0.1
2016,Out of State,65 and Older,Asian,Female,1,0,0
2016,Out of State,65 and Older,Asian,Male,1,0,0
2016,Out of State,65 and Older,Hispanic,Female,5,0,0
2016,Out of State,65 and Older,Hispanic,Male,4,0,0
2016,Out of State,65 and Older,Other,Female,4,0,0
2015,1-Lubbock,18-64 with Disability,African American,Female,277,93,0.33574
2015,1-Lubbock,18-64 with Disability,African American,Male,188,51,0.27128
2015,1-Lubbock,18-64 with Disability,African American,Unknown,1,1,1
2015,1-Lubbock,18-64 with Disability,Anglo,Female,566,129,0.22792
2015,1-Lubbock,18-64 with Disability,Anglo,Male,428,76,0.17757
2015,1-Lubbock,18-64 with Disability,Anglo,Unknown,2,0,0
2015,1-Lubbock,18-64 with Disability,Asian,Female,2,0,0
2015,1-Lubbock,18-64 with Disability,Asian,Male,5,1,0.2
2015,1-Lubbock,18-64 with Disability,Hispanic,Female,297,69,0.23232
2015,1-Lubbock,18-64 with Disability,Hispanic,Male,305,58,0.19016
2015,1-Lubbock,18-64 with Disability,Native American,Female,3,2,0.66667
2015,1-Lubbock,18-64 with Disability,Native American,Male,5,1,0.2
2015,1-Lubbock,18-64 with Disability,Other,Female,64,9,0.14063
2015,1-Lubbock,18-64 with Disability,Other,Male,55,10,0.18182
2015,1-Lubbock,65 and Older,African American,Female,173,50,0.28902
2015,1-Lubbock,65 and Older,African American,Male,110,31,0.28182
2015,1-Lubbock,65 and Older,African American,Unknown,1,0,0
2015,1-Lubbock,65 and Older,Anglo,Female,832,147,0.17668
2015,1-Lubbock,65 and Older,Anglo,Male,557,101,0.18133
2015,1-Lubbock,65 and Older,Anglo,Unknown,2,0,0
2015,1-Lubbock,65 and Older,Asian,Female,5,1,0.2
2015,1-Lubbock,65 and Older,Asian,Male,1,0,0
2015,1-Lubbock,65 and Older,Hispanic,Female,451,93,0.20621
2015,1-Lubbock,65 and Older,Hispanic,Male,268,46,0.17164
2015,1-Lubbock,65 and Older,Hispanic,Unknown,2,0,0
2015,1-Lubbock,65 and Older,Native American,Female,3,1,0.33333
2015,1-Lubbock,65 and Older,Native American,Male,2,0,0
2015,1-Lubbock,65 and Older,Other,Female,100,15,0.15
2015,1-Lubbock,65 and Older,Other,Male,67,5,0.07463
2015,1-Lubbock,65 and Older,Other,Unknown,2,0,0
2015,1-Lubbock,Under 18,Anglo,Female,1,0,0
2015,1-Lubbock,Under 18,Hispanic,Female,1,0,0
2015,1-Lubbock,Under 18,Other,Female,1,0,0
2015,1-Lubbock,Unknown,Anglo,Female,2,0,0
2015,1-Lubbock,Unknown,Other,Female,1,1,1
2015,2-Abilene,18-64 with Disability,African American,Female,152,37,0.24342
2015,2-Abilene,18-64 with Disability,African American,Male,138,39,0.28261
2015,2-Abilene,18-64 with Disability,Anglo,Female,854,158,0.18501
2015,2-Abilene,18-64 with Disability,Anglo,Male,595,101,0.16975
2015,2-Abilene,18-64 with Disability,Anglo,Unknown,2,1,0.5
2015,2-Abilene,18-64 with Disability,Asian,Unknown,1,0,0
2015,2-Abilene,18-64 with Disability,Hispanic,Female,121,21,0.17355
2015,2-Abilene,18-64 with Disability,Hispanic,Male,116,19,0.16379
2015,2-Abilene,18-64 with Disability,Hispanic,Unknown,1,0,0
2015,2-Abilene,18-64 with Disability,Native American,Female,6,2,0.33333
2015,2-Abilene,18-64 with Disability,Native American,Male,5,0,0
2015,2-Abilene,18-64 with Disability,Other,Female,57,8,0.14035
2015,2-Abilene,18-64 with Disability,Other,Male,43,4,0.09302
2015,2-Abilene,18-64 with Disability,Other,Unknown,1,0,0
2015,2-Abilene,65 and Older,African American,Female,134,33,0.24627
2015,2-Abilene,65 and Older,African American,Male,78,19,0.24359
2015,2-Abilene,65 and Older,African American,Unknown,1,1,1
2015,2-Abilene,65 and Older,Anglo,Female,"1,116",245,0.21953
2015,2-Abilene,65 and Older,Anglo,Male,643,151,0.23484
2015,2-Abilene,65 and Older,Anglo,Unknown,3,0,0
2015,2-Abilene,65 and Older,Asian,Female,6,0,0
2015,2-Abilene,65 and Older,Asian,Male,1,0,0
2015,2-Abilene,65 and Older,Hispanic,Female,176,33,0.1875
2015,2-Abilene,65 and Older,Hispanic,Male,118,12,0.10169
2015,2-Abilene,65 and Older,Hispanic,Unknown,1,0,0
2015,2-Abilene,65 and Older,Native American,Female,6,0,0
2015,2-Abilene,65 and Older,Native American,Male,2,0,0
2015,2-Abilene,65 and Older,Other,Female,85,11,0.12941
2015,2-Abilene,65 and Older,Other,Male,64,7,0.10938
2015,2-Abilene,65 and Older,Other,Unknown,1,0,0
2015,2-Abilene,Under 18,Anglo,Male,1,0,0
2015,2-Abilene,Unknown,African American,Male,1,1,1
2015,2-Abilene,Unknown,Anglo,Female,1,0,0
2015,3-Arlington,18-64 with Disability,African American,Female,"1,205",193,0.16017
2015,3-Arlington,18-64 with Disability,African American,Male,884,111,0.12557
2015,3-Arlington,18-64 with Disability,African American,Unknown,7,1,0.14286
2015,3-Arlington,18-64 with Disability,Anglo,Female,"2,229",385,0.17272
2015,3-Arlington,18-64 with Disability,Anglo,Male,"1,641",240,0.14625
2015,3-Arlington,18-64 with Disability,Anglo,Unknown,11,0,0
2015,3-Arlington,18-64 with Disability,Asian,Female,33,5,0.15152
2015,3-Arlington,18-64 with Disability,Asian,Male,32,8,0.25
2015,3-Arlington,18-64 with Disability,Hispanic,Female,342,54,0.15789
2015,3-Arlington,18-64 with Disability,Hispanic,Male,294,35,0.11905
2015,3-Arlington,18-64 with Disability,Hispanic,Unknown,1,0,0
2015,3-Arlington,18-64 with Disability,Native American,Female,12,3,0.25
2015,3-Arlington,18-64 with Disability,Native American,Male,9,0,0
2015,3-Arlington,18-64 with Disability,Other,Female,290,40,0.13793
2015,3-Arlington,18-64 with Disability,Other,Male,273,28,0.10256
2015,3-Arlington,18-64 with Disability,Other,Unknown,9,1,0.11111
2015,3-Arlington,65 and Older,African American,Female,"1,311",227,0.17315
2015,3-Arlington,65 and Older,African American,Male,659,117,0.17754
2015,3-Arlington,65 and Older,African American,Unknown,8,1,0.125
2015,3-Arlington,65 and Older,Anglo,Female,"4,018",718,0.1787
2015,3-Arlington,65 and Older,Anglo,Male,"2,301",386,0.16775
2015,3-Arlington,65 and Older,Anglo,Unknown,12,0,0
2015,3-Arlington,65 and Older,Asian,Female,82,7,0.08537
2015,3-Arlington,65 and Older,Asian,Male,44,6,0.13636
2015,3-Arlington,65 and Older,Asian,Unknown,1,0,0
